;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164
42;0.009299;0;0;0.012141;0;0.011314;0.003731;0.004225;0.005863;0;0.004238;0.005861;0.006165;0.005684;0.007381;0;0.003593;0.010394;0.006813;0.004942;0.010585;0;0;0.005661;0.006774;0.00532;0.005223;0.010955;0.002323;0.009863;0;0.005867;0.011048;0.042843;0;0.003741;0.005876;0.007888;0;0.004909;0.012772;0.013393;0;0;0;0;0.004711;0.005138;0.004415;0;0;0.00362;0;0.017882;0.007884;0;0;0.009975;0.00523;0;0.004833;0.007263;0.004954;0;0;0;0;0.004117;0.009259;0.010997;0;0.009745;0.004094;0.008457;0;0.006433;0.011181;0.005397;0.018453;0.025733;0;0.013731;0.012498;0.002506;0.003967;0.004694;0.022125;0.006253;0;0.012291;0.015268;0.00351;0.007693;0;0.006604;0.020436;0;0.010325;0.004597;0.032667;0.010315;0.011133;0.022975;0.02089;0.005992;0;0.007061;0.009203;0.002628;0.004468;0.008554;0;0.018877;0.006718;0.002075;0.005806;0.0085;0.003481;0.005666;0.004794;0;0.022575;0;0.003323;0;0.006044;0.001706;0.002955;0;0;0.004557;0;0.007374;0.003363;0.004914;0.004948;0.006488;0.008796;0.004815;0;0.004229;0.004837;0;0;0.003148;0;0;0.008184;0;0.004137;0.00401;0;0;0.004037;0.003295;0.004338;0;0.002462;0.005203;0.003317;0.003989;0;0.00402;0;0.004558
43;0.004199;0.003027;0;0.007183;0.009463;0.005702;0.001973;0.00253;0.002647;0;0;0.002741;0.003919;0;0.00323;0;0.00199;0.004831;0;0.002523;0.004825;0;0.002724;0.002671;0.003073;0;0.002593;0.006892;0.001161;0.006116;0;0.002809;0.006073;0.023879;0.002284;0.002015;0;0.003301;0.00305;0;0;0.006876;0;0;0;0.004379;0.001662;0.002324;0.00235;0.004788;0.00663;0.002042;0;0.00907;0.003943;0;0;0.004309;0.002738;0.008912;0.003105;0;0.001765;0.002466;0.006027;0.003216;0;0;0;0;0.005839;0;0.001333;0;0.004807;0.003489;0;0.002096;0.009199;0;0.013983;0;0.006474;0;0.001982;0.002275;0.009513;0.003356;0.001246;0.006093;0.009113;0.001758;0.00349;0.002424;0.003256;0.012569;0;0.005587;0.002934;0.018071;0.004736;0;0;0.011971;0;0;0.003808;0;0;0.002585;0.004604;0.003747;0.010929;0.003409;0.001429;0.003519;0.004764;0;0.0033;0.002346;0.003474;0.0116;0;0.001944;0.002271;0.003242;0.000891;0.001229;0.003605;0.003607;0.002114;0.003455;0.004281;0.002141;0.002867;0.001908;0;0.004797;0.003224;0.004151;0.001938;0.002518;0;0;0.001415;0.003891;0.002673;0.003352;0.002557;0.00234;0.002357;0.001995;0.004333;0.002535;0.002055;0.001871;0.002717;0.001377;0;0.001949;0.001831;0.001752;0.002142;0.001031;0.00231
44;0.00482;0.00263;0.017459;0.005755;0.008616;0;0.002178;0.002163;0;0;0;0.002654;0.003032;0.002646;0.004004;0;0.002353;0;0.003864;0.003456;0.005762;0;0;0.002757;0.003698;0;0;0.00657;0.001457;0.00502;0.003995;0.003829;0.005723;0.022144;0.002765;0.002222;0.003315;0.004429;0;0.003074;0.006992;0.007116;0;0;0;0.003296;0.002386;0.002367;0.002653;0;0;0.001479;0;0.007765;0.003413;0;0;0;0.00265;0.008871;0;0.003584;0.002674;0.002609;0.005406;0.003462;0;0.001679;0.00613;0.005441;0.005676;0.004757;0;0;0;0.003319;0;0.003165;0;0;0.011647;0.006295;0.007057;0.000907;0.001819;0.002178;0.011373;0;0.001553;0.007068;0.008766;0.002205;0;0.001855;0.00439;0.010408;0;0.005701;0.002998;0.017851;0;0.005656;0.012387;0.012565;0.003803;0.002926;0.004885;0;0.001657;0.002681;0.004666;0.004308;0.009622;0.00364;0.001226;0.00424;0.005268;0;0.003059;0.002527;0.003303;0.012541;0.001598;0.001701;0.001791;0.003176;0.000996;0.001897;0.003317;0.00315;0.002462;0.002894;0.004014;0.002011;0.002413;0.001885;0.003607;0;0;0;0.00219;0.00231;0.002857;0.002039;0.001392;0;0.002489;0.004421;0.002984;0.002019;0;0.001316;0.00483;0.002064;0;0;0.002784;0;0.002825;0.001287;0.001964;0.001798;0.002743;0.000897;0
45;0.00496;0.0032;0;0.004412;0;0.007082;0.002767;0.003036;0.004476;0;0;0.003928;0.004212;0.003938;0.005242;0;0.002122;0;0.003983;0.003758;0.007159;0;0;0;0.003272;0;0;0;0;0.007324;0;0;0;0.031276;0;0.003101;0.004533;0;0;0.003676;0.00875;0;0;0.00335;0.003507;0;0.003653;0.003138;0.003653;0;0;0.002653;0;0.01259;0;0.006596;0.005436;0;0;0.010782;0;0.005496;0.003285;0;0.007612;0.003859;0.004406;0.003373;0;0;0.004361;0.007435;0.00253;0;0;0;0;0;0.014391;0;0;0;0.007399;0.002083;0.003371;0;0.016809;0.004714;0.002332;0;0.011177;0;0;0;0;0.012682;0;0.007317;0;0;0.007468;0.007237;0;0;0;0;0.006349;0.007231;0.002665;0;0.004968;0.003977;0.010607;0.005421;0.001726;0.004942;0.006901;0.0026;0;0.003446;0.005062;0;0;0.00222;0.002792;0;0.001145;0.002859;0;0;0;0;0.005034;0.002843;0;0.003499;0.004977;0;0.003925;0;0.003156;0;0;0;0;0.005752;0.003204;0;0.004202;0;0;0.002188;0;0.003316;0.002607;0;0.003601;0.002118;0;0.002366;0.003246;0.002578;0;0;0
46;0.005984;0.003679;0.018691;0.007536;0.008625;0.005022;0;0.002548;0;0;0;0.003091;0.004009;0.003305;0.005103;0.035576;0;0.006162;0.004206;0.003606;0.005664;0;0.00288;0.002973;0.003739;0.002374;0.002896;0;0;0;0.003695;0.003762;0.006334;0.030959;0.002753;0.001744;0.003216;0.004287;0;0;0.005714;0.006803;0.006082;0.002653;0;0.004184;0;0.00218;0.002673;0;0.007302;0;0.004619;0.01122;0.004473;0.005367;0.005264;0;0;0.009856;0.0023;0.004287;0.002174;0.00277;0.006902;0.002846;0.004167;0.002114;0;0;0.005188;0;0;0.004488;0.005356;0.003345;0.006339;0;0.011297;0.013182;0.014093;0;0.009006;0.001073;0.001672;0.002462;0.012332;0.003739;0;0.008056;0.01001;0.00194;0.003939;0.00263;0.004018;0.013248;0;0.00588;0.002519;0.020297;0.005749;0.004813;0.013208;0;0.003308;0.003728;0.004592;0;0.001577;0;0.003844;0.003605;0;0;0.00087;0.003738;0.00517;0.002105;0.003146;0.002065;0.003974;0.012571;0;0.001634;0.002534;0;0.000848;0.002138;0.002991;0.002693;0;0.003295;0;0.001665;0;0.00258;0.003174;0;0.002899;0.004198;0.002163;0.001835;0.002795;0.002538;0.001974;0.005405;0.002505;0.004096;0.002683;0.002197;0.001999;0.001438;0.004705;0.002774;0.001798;0;0.002497;0.001089;0.003003;0.00153;0.001752;0.001557;0.002581;0.001298;0.002134
47;0;0.003727;0;0;0;0.004166;0.002056;0;0.002805;0;0;0;0.002858;0.002093;0.004074;0.028656;0;0.005598;0;0.003368;0.005679;0.004894;0.002742;0.002789;0;0.002117;0.001932;0;0.001282;0;0.003525;0.003359;0.005736;0;0.002994;0;0.003239;0.003753;0;0;0.007148;0;0;0.002409;0.00232;0.003446;0.002663;0;0.001963;0.004145;0.006453;0.001993;0.005404;0.010481;0.004317;0.004615;0.004071;0.005677;0.0031;0.009661;0;0;0.002308;0;0;0;0.004079;0;0;0.006294;0;0;0;0.003999;0.004326;0.003934;0.004767;0.003393;0.009762;0.012955;0;0.0073;0.006781;0;0.00245;0;0;0;0.001675;0.006779;0.008164;0.001942;0.004218;0.002038;0.004053;0.010944;0.009323;0.004773;0.003201;0;0.005844;0;0.011655;0;0.003417;0.002905;0.004556;0.005137;0.001601;0;0;0.004181;0.012619;0.002815;0;0.003373;0;0.002371;0.002597;0.001604;0;0.011482;0.001388;0.001961;0.002425;0.002897;0;0.00144;0.00227;0.003509;0.001737;0.003216;0.004487;0.001971;0.00205;0.001891;0.003002;0.004856;0.003134;0.00403;0;0.002511;0.002825;0;0.001409;0.004863;0.002115;0.003744;0.002892;0.00154;0.002016;0.001534;0.00398;0.002013;0.001599;0.002148;0.002391;0;0.002163;0.001595;0.001905;0.001976;0.002362;0.00161;0.002017
48;0.004675;0;0.014925;0.007602;0.009581;0.005017;0;0.001973;0.002992;0.001946;0.001876;0.002532;0;0.002396;0.003163;0.028527;0.001789;0.005594;0.00412;0.003045;0.006021;0;0.003275;0.002627;0;0.002764;0.002819;0.006133;0.00143;0;0.003964;0.00258;0.005767;0;0;0.001607;0.003823;0;0;0.002625;0;0.006114;0.005883;0.00235;0.002581;0;0.001643;0.002922;0;0.003744;0;0.00199;0.004675;0;0.004156;0;0.004541;0.004826;0;0;0;0.004557;0.002644;0.002021;0.005967;0.003431;0.003335;0.002055;0;0;0;0.005659;0;0.002629;0.00389;0.003501;0;0.002404;0.010108;0;0;0.00776;0.006351;0.001351;0.001991;0.002286;0;0;0.001212;0.005723;0;0.001843;0;0.002161;0.004218;0.010054;0.009256;0.005691;0.001961;0;0;0.005315;0.011902;0;0.002543;0.002553;0.004822;0;0.001287;0;0.002911;0.003993;0.011912;0.003248;0.00117;0.003188;0;0.002221;0.002975;0.002024;0.0038;0;0.00126;0.001713;0.001933;0.003279;0.001151;0.001712;0;0.002838;0.002369;0.003559;0.003667;0.001875;0;0.002292;0.002915;0.004361;0.003056;0.003912;0.001874;0.00264;0.003035;0.002313;0;0;0.001329;0.003466;0.002296;0.001811;0.002413;0.001387;0;0.002681;0.001166;0;0.001768;0.001111;0.003061;0;0.001394;0.002268;0.002276;0.001303;0.002606
49;0.003436;0.003349;0;0.005702;0.010408;0;0.003539;0.002173;0.003335;0;0.003348;0.0044;0.004989;0.004502;0.005723;0;0.002389;0;0.004308;0.004149;0;0;0;0;0.002988;0;0;0.006239;0;0.006495;0;0;0.006407;0.021509;0.003558;0.00316;0.00401;0;0;0.003772;0.007655;0;0;0.003331;0;0;0.003743;0.003212;0.003033;0;0;0.003049;0;0.009724;0.005175;0;0;0.006895;0;0.007205;0.003459;0.005653;0.003685;0.003939;0.004783;0.004087;0;0.002117;0.006003;0.005377;0.004381;0.006188;0.002005;0;0;0;0;0;0.012948;0;0.015323;0;0.005921;0.001807;0.003569;0.002872;0.011832;0;0;0.007252;0;0.003355;0;0;0.00449;0.010512;0;0;0;0.02284;0.007499;0;0;0.01654;0;0;0.007291;0;0.001903;0.004976;0.005715;0.00373;0.006858;0.00456;0.00227;0.004166;0.006131;0;0;0.003509;0;0;0;0.003056;0.002205;0.004858;0;0;0;0;0;0;0.004447;0.002944;0.00422;0.003559;0;0.006869;0.004596;0;0;0;0.003811;0;0;0.005806;0.002961;0.006636;0;0.003113;0.003404;0.001333;0;0.00323;0;0;0;0;0;0.002218;0.00331;0.002139;0.003998;0.002126;0
50;0;0;0;0;0;0.008366;0;0.004254;0.00453;0;0.004691;0;0.00671;0;0.00674;0;0;0;0;0;0.00885;0;0;0;0;0.004555;0;0;0;0;0;0.00618;0.009147;0;0;0.003798;0;0;0;0.005355;0;0;0;0.003979;0.004649;0;0.004052;0;0;0;0;0.003018;0;0.015204;0.007732;0;0.00779;0;0;0;0;0;0.004073;0;0;0;0.00579;0.003704;0;0.009423;0;0;0;0;0;0;0;0;0.01792;0;0;0;0.009575;0.00276;0;0.004679;0;0.005181;0.003113;0.010257;0;0.004235;0;0;0;0.016565;0;0;0.005177;0;0.009073;0;0;0;0;0;0;0;0.002105;0;0.008164;0.006352;0.013329;0;0.002593;0.00619;0;0.003867;0;0.002919;0.006312;0.02205;0;0;0.003362;0;0;0;0;0.005217;0;0.006283;0.005513;0;0.005313;0.005125;0.006365;0.007727;0.004771;0.007633;0;0.005187;0.005708;0.004848;0;0.00676;0.003718;0.007557;0;0.004098;0.003579;0.002197;0.008291;0.003119;0.002588;0;0.003912;0.002876;0.004314;0.002324;0;0.002706;0.004989;0;0
51;0.005342;0.003788;0;0;0.009473;0.005586;0.001284;0.002162;0;0.001963;0;0;0.002677;0.002512;0;0.027435;0;0.005647;0.003802;0.002843;0;0.003806;0.003154;0.00175;0.003807;0.001662;0.001879;0.005605;0;0;0;0.00329;0.0061;0.026325;0.001994;0.001314;0;0.003164;0;0.002289;0.006637;0.00562;0.004733;0.001731;0.002723;0.003774;0.001886;0.002298;0.002067;0.004697;0.004736;0;0.004391;0.010004;0.003761;0.004121;0.004245;0.005108;0.00295;0.009194;0.002718;0.003211;0.002241;0.001767;0.005907;0.002579;0.003783;0.002022;0.004979;0.005075;0.005531;0.006086;0;0.003639;0.003107;0.002628;0.004762;0.002258;0.00794;0.010512;0.013682;0;0;0.001091;0.002041;0.00261;0;0.002484;0.001492;0.006901;0.009473;0.001881;0.002791;0.002177;0.003683;0;0;0.004255;0.002311;0.015728;0.005207;0.005867;0.009849;0.011573;0;0.002034;0;0.004549;0.001147;0.002329;0.004149;0.003369;0;0.002923;0.000588;0.003525;0.004138;0.001678;0;0.00206;0.0027;0.010118;0;0.002063;0.002204;0.002892;0.000632;0.001118;0.003235;0.002771;0.001925;0;0;0.001744;0;0;0.002739;0;0.002551;0.003559;0.001351;0;0.002302;0.002071;0.001095;0.004716;0.002231;0.00376;0.001948;0.001626;0.001869;0.001053;0.004152;0.002024;0.001398;0.001584;0.002085;0;0;0.001593;0.001553;0.002079;0.001691;0.001135;0
52;0.005912;0;0;0.005391;0.012198;0;0.003512;0.003124;0.004751;0;0.004373;0.004742;0.005198;0.00452;0.006397;0;0.002603;0.007918;0.004592;0;0.007561;0;0;0;0.005728;0;0.004062;0.008618;0.002598;0.007567;0.005635;0.004167;0.007377;0.025784;0;0.003144;0.003547;0;0;0.004367;0.010458;0;0;0.003968;0;0;0.004456;0.003731;0;0;0;0.003671;0;0.012326;0.005947;0;0.006935;0.005813;0;0.008146;0;0.006139;0.004143;0.003221;0.004403;0.004681;0.005524;0.003448;0.007762;0.008391;0.007165;0.00563;0;0.006139;0;0.005874;0;0;0.014437;0.019765;0.018785;0;0.008864;0;0.003473;0.004173;0.016803;0.004916;0.002747;0.008887;0.009266;0.003345;0;0.004151;0.006369;0.015357;0;0;0.004071;0.025449;0.007663;0.008399;0;0;0.005736;0.004239;0.007701;0;0.002439;0.004534;0.005853;0.00517;0.014951;0.005544;0;0.005147;0.006853;0;0;0;0.005172;0;0;0.00249;0;0;0.001743;0;0;0.005503;0;0;0.005754;0.002815;0;0.004171;0;0.007428;0.004175;0.006522;0.003355;0.004059;0;0.00417;0;0.005409;0.003515;0.006547;0;0.003203;0.003606;0.002382;0;0.003857;0.002581;0.003561;0.004167;0.002844;0;0;0.002844;0;0.003215;0.002383;0
53;0;0;0.031733;0;0;0.008731;0.004499;0.006075;0.006606;0.006004;0;0.00776;0.008359;0.005394;0.009136;0.065867;0.005213;0;0.009772;0;0;0.010247;0.006782;0.00573;0.008799;0.006449;0;0.01263;0;0;0.009143;0;0.012741;0;0.008008;0.006206;0.008277;0.009589;0.009103;0.008238;0;0;0;0.005903;0.00652;0.009708;0;0.007009;0;0.009877;0;0.006305;0.009463;0;0;0.00888;0.010597;0;0;0;0;0;0;0;0;0;0.006306;0.006093;0;0.01233;0;0.011833;0;0;0.011126;0;0;0.006611;0.02311;0.030818;0;0;0.014276;0.003464;0.005694;0.007211;0;0;0.004852;0.013307;0;0.005237;0.0093;0.005643;0;0.026735;0.021958;0.013425;0.006818;0;0.01153;0.01092;0;0;0.010246;0;0.011593;0.01079;0.003875;0.007929;0;0.008133;0.021183;0;0.00318;0.007881;0.012237;0.005989;0;0.004306;0.009131;0;0;0.005163;0.005053;0;0.001967;0.005044;0.008519;0.007271;0;0.009;0.007262;0.005311;0;0.00699;0.007695;0;0.007921;0;0.006552;0;0.007599;0.006944;0;0.010652;0.005545;0.012383;0.007313;0.00584;0.004875;0.003748;0.012814;0.006355;0;0.006247;0.005747;0.004206;0.007444;0.004417;0;0;0;0;0.006836
54;0;0;0;0;0.012842;0.007069;0.003408;0;0;0.003969;0;0.004844;0.005055;0.003737;0.005122;0;0.002749;0.006585;0.006628;0;0;0;0.003375;0.004594;0;0;0.003821;0;0.002058;0.00823;0;0;0;0;0;0.003095;0.005165;0;0;0;0;0;0.008844;0.003971;0.003573;0;0.003737;0.00362;0;0;0;0.003669;0;0.013436;0;0.006199;0.006091;0;0;0;0;0;0.002991;0.003975;0;0;0.004874;0.003218;0;0;0;0.008454;0;0.005704;0;0.003375;0;0.003953;0.015583;0;0;0.010354;0.010294;0.002222;0.003624;0.004569;0;0;0.002511;0.009829;0;0.00313;0;0;0;0.016097;0.014572;0.007644;0.00324;0;0.008037;0.007072;0;0;0;0.004467;0.007043;0.007118;0.001861;0;0.006151;0.004601;0.015537;0.003701;0.001791;0.00502;0;0.003509;0.00492;0.002764;0.005139;0;0;0.003255;0.00364;0;0.001408;0.002876;0;0.004681;0;0;0.005303;0.003197;0;0.002973;0.004915;0;0.005207;0;0.003575;0;0;0.00418;0;0.005288;0.003318;0.006765;0;0;0;0;0.006707;0.003915;0.002318;0;0.002993;0.002222;0.004449;0;0;0.002759;0.003944;0.002109;0
55;0.00373;0.002727;0;0.006352;0;0;0.003387;0.003366;0.003385;0;0.004561;0.005216;0.004707;0;0.004437;0;0.003464;0.007104;0.004644;0.003098;0.006013;0;0;0.00426;0.003372;0;0;0.007448;0.001952;0.007307;0.005912;0.003658;0.006369;0.021825;0.003664;0.00363;0.004971;0;0.005793;0.003765;0.00849;0;0;0.003757;0;0;0.00352;0.003259;0.003253;0;0;0.002723;0.006688;0.011356;0.005027;0;0;0.005849;0.004526;0.005877;0.00322;0.004019;0.003353;0.004499;0.0045;0.004471;0;0.003406;0.006997;0.007121;0.003699;0.007316;0.003119;0;0;0.005339;0;0.00466;0.01468;0.019079;0.019094;0;0.007598;0.001886;0.002984;0.003;0.015269;0.004882;0.003347;0.008027;0.007275;0.003666;0.005283;0.00425;0.005279;0.013603;0;0;0.003888;0.022748;0.006502;0.006708;0;0;0.00503;0;0.0068;0;0.00255;0.005106;0.006193;0.005303;0.008748;0.005321;0.001837;0.004027;0.007216;0.00364;0;0.003484;0.00582;0.017996;0.00252;0.003488;0.003092;0.004438;0.001677;0.002731;0;0.00552;0;0.004619;0;0.002272;0.004334;0.004206;0.004804;0;0.004139;0.005493;0.003445;0.004337;0.004252;0;0;0.006088;0.003618;0.007185;0.004593;0.003326;0.003574;0.001882;0.007617;0.003449;0;0.003705;0.004373;0.00241;0.004855;0.002908;0.003148;0.002497;0.004041;0.002508;0
56;0.005419;0.003431;0;0.006607;0;0;0.002993;0.002842;0.004653;0;0.004792;0;0.005019;0;0.005706;0;0.003075;0;0.005143;0.003775;0.007028;0;0;0.004461;0.003841;0;0.003546;0.00655;0.001923;0.007511;0;0.004217;0.007464;0.019707;0.003522;0.002715;0.004084;0.005088;0;0;0.008901;0.008539;0;0;0;0.005014;0.004517;0.003993;0.003068;0;0;0.003423;0;0;0.004799;0;0;0.005578;0;0.008414;0.003176;0.005585;0.004185;0.004447;0.007212;0.004478;0;0.003758;0.004889;0;0.005651;0.004798;0.003472;0;0;0;0.007518;0.004868;0;0;0.019095;0;0.008483;0.002337;0.002826;0;0.013341;0.004487;0.002632;0.007174;0.00818;0.003445;0.003866;0;0.006126;0.015761;0;0.008808;0.004353;0.021754;0;0.007086;0.015028;0.013847;0.005891;0;0.007892;0;0;0.005204;0.005846;0.004825;0.009782;0.005256;0.002407;0.005254;0.006199;0.003276;0;0;0;0.016059;0.002664;0.002335;0.003314;0.004679;0;0.002577;0.004208;0;0.002354;0.005008;0.006324;0.002993;0.004697;0.003182;0.00489;0.006458;0.005251;0;0.004032;0.003272;0.004596;0.004404;0.003142;0;0.003098;0.006075;0.003915;0.002833;0.003024;0.002502;0.007619;0.002404;0;0.003194;0;0.002337;0.003883;0.002142;0.002679;0.002451;0.003773;0.002507;0.003375
57;0;0;0;0;0;0.006605;0.00288;0;0.003484;0;0.004663;0.004009;0.005345;0.004927;0.005356;0;0.003647;0;0.006745;0.004208;0;0.007171;0;0;0;0.00334;0;0;0;0;0;0.005551;0;0;0;0.003584;0.00568;0;0;0;0;0;0.008779;0.004144;0.003983;0;0;0;0.003885;0;0;0.003632;0.006831;0;0;0.00637;0.006326;0;0;0;0;0;0;0.004069;0;0;0.004721;0.003526;0;0;0;0;0;0.005498;0.007286;0;0;0;0;0;0;0;0.006627;0;0.004237;0.004433;0;0;0.002169;0;0;0.003945;0;0;0.005819;0.014591;0;0.007467;0.004323;0;0.008473;0;0;0;0;0;0;0;0.002735;0;0.006654;0.004401;0.01062;0.005191;0;0.005648;0;0.003515;0;0.002743;0;0.018204;0;0.00261;0.003176;0;0;0;0;0;0;0.005721;0.003697;0;0;0.003455;0.004558;0.00721;0.004633;0.007476;0;0.003965;0.004006;0.004574;0.002732;0;0.003593;0.006529;0;0.003281;0.002927;0.002168;0.006384;0.003373;0.002058;0;0;0.002296;0.004508;0.002576;0;0.002542;0;0.002548;0
58;0;0;0;0;0.010505;0.005115;0.002186;0.002717;0.003071;0;0.002025;0.003284;0.004175;0.002742;0.003838;0;0.00208;0;0.004464;0.003387;0.005929;0;0.002748;0;0;0.002928;0;0;0;0.0058;0.003759;0;0;0;0;0;0;0;0;0;0;0;0;0.002484;0;0;0.002252;0.002526;0;0;0;0.002373;0;0;0;0;0.004303;0;0;0;0;0.004016;0.002487;0.002376;0;0;0.003357;0.002219;0;0;0;0;0;0.003703;0.005169;0;0;0;0.010177;0;0;0;0.007199;0;0.002414;0.002927;0;0;0.001281;0;0;0.002072;0;0.002759;0.003771;0.009525;0;0.005238;0.00255;0;0;0;0;0;0;0.003355;0;0.004879;0;0;0.00384;0.002838;0.009131;0.004296;0;0.004137;0;0.002541;0;0.002087;0;0.013114;0;0.001865;0.001723;0;0.001186;0;0;0;0;0.003388;0.004213;0;0.00318;0.002443;0.00372;0.00475;0.003382;0.004363;0.002788;0;0;0;0;0.00447;0.002597;0.005081;0;0.002551;0.002307;0.001694;0.004137;0.002278;0.001151;0;0.002625;0.001422;0.00329;0.002032;0;0.00137;0;0.001279;0
59;0;0;0.026256;0;0;0.006673;0;0;0.005061;0;0.006759;0.007327;0.007317;0;0.007797;0.051086;0;0.009226;0;0;0;0;0.006388;0;0;0.004649;0;0;0;0;0;0;0;0;0;0.004444;0;0;0;0.006572;0;0;0.012014;0.004662;0.00588;0.00697;0;0.005759;0;0.006691;0;0;0;0;0;0.006959;0.006262;0;0;0;0;0.007466;0;0.006359;0;0;0;0;0;0;0;0;0;0.00722;0;0;0;0;0;0;0;0;0.007732;0;0;0.004808;0;0;0.003045;0;0;0.004841;0;0;0.008953;0.018776;0;0.01135;0.004688;0;0;0;0;0;0;0.00569;0;0.009481;0.004157;0;0.007511;0.006503;0.010063;0;0;0.005517;0;0.004919;0;0.003963;0;0.023451;0;0.003397;0.004617;0;0.002522;0;0.006371;0.007077;0;0.006727;0.005914;0;0.006352;0;0.006649;0.009699;0.006069;0.009004;0;0.004918;0.00473;0.00519;0;0.005287;0.00447;0;0;0.005743;0.005062;0.003435;0.008501;0.004481;0.003402;0;0.004966;0.003835;0;0.002807;0;0.003482;0;0.003354;0
60;0;0;0.014841;0;0.010349;0.005691;0;0.00215;0.003836;0;0;0.003361;0.002599;0.003373;0.003258;0.030687;0.001722;0;0;0;0;0;0.003138;0.003399;0;0.00243;0.002411;0;0;0;0.004024;0;0;0;0;0.002001;0;0;0;0.002755;0;0;0.005171;0.002906;0;0;0.002462;0.002735;0;0.00334;0;0.00202;0;0;0;0.004851;0.003589;0;0;0;0;0;0;0.002544;0;0;0;0;0.006166;0.006527;0;0;0;0.004465;0;0;0;0;0.009462;0;0;0;0.006115;0.001201;0.001875;0;0;0;0.002014;0.006692;0;0;0;0;0.004006;0.011172;0;0.006135;0.001932;0;0.005226;0.005405;0;0;0.003703;0.003044;0.004456;0;0.001448;0;0.004299;0;0.009777;0.003338;0;0.003674;0;0;0.003774;0.001958;0.004035;0.012122;0;0.001652;0.001851;0;0.000703;0;0;0.003405;0;0.003302;0.004329;0.001907;0.003071;0.002546;0.002539;0.005054;0.002522;0.004006;0.002596;0;0.002239;0;0;0;0.002275;0.004345;0;0;0.002133;0;0.004908;0.002273;0.001726;0;0;0;0.002445;0.001471;0.002318;0.002366;0;0;0
61;0;0;0.022228;0;0;0.005568;0.003446;0.003189;0.004761;0.003419;0;0.003616;0;0;0;0.035356;0;0.008158;0.00599;0;0;0.00633;0;0.004473;0.004757;0.002939;0.003746;0;0;0.008331;0.00474;0.003975;0;0;0.00396;0.002922;0;0.006642;0;0.003694;0;0.009221;0.008741;0.003903;0;0;0.003522;0.004078;0;0.005312;0.007302;0.002853;0.006277;0;0;0.005039;0.005724;0.006714;0;0;0;0;0.002946;0.004165;0;0;0;0.00377;0.007368;0;0;0.007656;0;0;0.00623;0.005268;0;0.003842;0;0;0.020219;0.007236;0.008967;0.002535;0;0.003994;0;0.004427;0.002253;0;0;0.003365;0.005273;0.003714;0.006486;0.016476;0.012397;0.0073;0.003949;0;0.006658;0.008042;0;0;0;0.004556;0.007202;0.007062;0.002649;0;0.006072;0.005932;0;0.004672;0.002175;0;0;0;0.003874;0.002787;0.004582;0.015784;0.001601;0.00337;0.002604;0;0;0.002126;0.004394;0.005182;0;0;0.005105;0.002705;0.00386;0.004576;0.003987;0.005759;0.004435;0.005398;0.003103;0;0.004185;0.003795;0.002512;0.005201;0.003444;0;0.004058;0.003565;0.003945;0;0.005595;0.003723;0.001529;0.00268;0.003781;0;0;0.002538;0.003045;0;0;0.002463;0.003601
62;0.005103;0.003152;0.019442;0;0.009881;0.005575;0.00211;0.002713;0;0.002834;0;0;0;0.003131;0;0.034317;0.001683;0;0.003961;0.002823;0.00586;0.005896;0.003148;0.003084;0.00423;0.002387;0;0.007215;0;0.006227;0;0.003437;0.006035;0.030813;0.002812;0;0.003971;0.004707;0.003837;0;0;0.007547;0.005827;0;0;0.004429;0.00242;0.001962;0.001889;0;0.005984;0.001839;0.005767;0.010642;0.004471;0;0.00473;0.005903;0;0.010617;0.00291;0.004608;0;0.002571;0.007094;0;0.003839;0.002007;0.006192;0;0.00589;0.00578;0.002338;0;0.004778;0.003583;0.00586;0.002825;0.010574;0.013784;0.014299;0.008188;0.008639;0.000912;0.002187;0.002936;0.012856;0;0;0.007097;0;0;0.003348;0.00234;0.004616;0.013666;0;0.005119;0.002921;0;0.005265;0.005228;0;0.011798;0;0;0.00453;0.005123;0.001549;0.002743;0.004018;0;0.014308;0.003801;0.001062;0.004022;0.005296;0.001717;0.003183;0;0.003637;0;0.001646;0;0;0;0.000835;0.001684;0;0.00281;0;0;0.003922;0.001472;0.002676;0.002433;0.003179;0.004085;0;0;0.002371;0;0.002601;0.002886;0.001563;0.005133;0.002611;0.004593;0;0;0;0.001722;0.004861;0.002231;0.001293;0.002101;0.002527;0.001399;0.002646;0.001313;0.001554;0.002322;0.00269;0.001144;0.00269
