;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230
129;0.006905;0;0.004727;0;0.023038;0;0;0.008956;0.009167;0;0.007228;0.012256;0;0;0.003811;0.006152;0.00626;0;0.005341;0.007299;0;0.006212;0.003332;0;0;0.003659;0.015152;0.011559;0;0;0.002778;0;0;0.010351;0;0.005206;0.00432;0.014282;0;0.00954;0;0.004319;0.008015;0.003937;0.014861;0.005731;0.007367;0.007136;0.005957;0.007624;0.007249;0.00607;0;0.005878;0.006474;0;0.005148;0;0;0;0.00835;0;0.006664;0.007031;0;0.004656;0;0.015332;0;0;0.004868;0.003442;0;0;0.014642;0.012419;0.009541;0.006681;0;0;0.006828;0.008313;0;0;0.015043;0;0.007151;0.009859;0.005596;0.010845;0;0.005166;0;0.007291;0.005266;0.004594;0.005252;0.005887;0;0.006238;0.010433;0.007368;0;0;0.011634;0;0;0.005476;0;0.0158;0;0.018937;0.008852;0.005556;0;0.005111;0.005041;0.010801;0;0.00467;0;0.004959;0.003537;0.006974;0.023178;0.032741;0;0.007697;0.011165;0;0;0;0.007326;0;0;0.003876;0.006282;0.008351;0.022651;0.013469;0;0.004775;0;0.006003;0.003737;0.0036;0.003392;0.003381;0.00439;0.002831;0;0;0.007152;0.005263;0;0;0.004572;0;0.003051;0;0.007125;0;0;0.014736;0.004219;0.004029;0.003785;0.002691;0;0.003742;0.007407;0.00426;0;0;0;0.007618;0.002787;0;0.004798;0.00397;0.005659;0.004758;0;0.001893;0.004206;0;0.002732;0.004065;0.006283;0.004901;0;0.006225;0;0;0;0;0.008854;0;0;0;0;0.004587;0;0.007774;0.003759;0.009652;0.004178;0.003682;0.002401;0.004413;0.004313;0.009368;0;0.004088;0.003062;0;0;0.00339;0.004285;0.012624;0;0;0.004537;0.002771;0;0;0.002979;0.005361;0;0.006997;0.00485
130;0.005245;0;0.004059;0.007175;0;0.012908;0.027102;0.006656;0;0.010203;0.005953;0.008639;0.006742;0;0.002682;0.003795;0.005937;0.011558;0.004462;0;0;0.003972;0.002555;0.006445;0;0;0;0;0.01084;0;0.003284;0;0.002487;0;0;0;0;0.011695;0.003699;0;0.006633;0.003277;0;0.003586;0;0;0.006015;0;0;0.00496;0;0;0.004895;0;0.005208;0.006023;0.004421;0.007236;0.004141;0.006072;0.006736;0;0.005258;0;0;0.004246;0;0;0.003828;0.006909;0.003758;0.002847;0.005899;0.003864;0;0.01144;0;0.004921;0.005685;0.006222;0.004468;0.006488;0.014848;0.011628;0;0.008447;0.005595;0.008406;0;0.008737;0;0.004101;0.003394;0.006805;0.003559;0;0.003937;0.004477;0.004822;0.004655;0;0.005681;0;0.004617;0.009506;0.007059;0.005498;0.003299;0;0.013238;0.008322;0;0.006907;0;0;0;0.004022;0.007187;0;0;0;0;0;0.004973;0.016177;0.025552;0;0;0.009167;0.010728;0;0;0.005437;0;0.00556;0.003025;0.005367;0.005719;0.016766;0.010288;0.005281;0;0.005042;0.003834;0.002673;0.002361;0.002014;0.002496;0.003633;0.003428;0.006391;0.00361;0.005214;0;0.003057;0.003191;0.00341;0.002472;0.003322;0.003757;0.005188;0.003258;0.004784;0.010927;0;0.003074;0;0.002292;0;0.003089;0.006187;0.003144;0.002616;0.002888;0.001917;0.006875;0.00288;0;0;0.00358;0.005289;0;0.003666;0.002155;0.003444;0;0.00255;0.002876;0.005162;0.003302;0;0.004611;0.002366;0.003494;0.004059;0.001898;0.0071;0;0.003076;0.005732;0.00439;0.002958;0.003101;0.006171;0.00217;0.007218;0.002759;0.002928;0.001464;0;0.002994;0;0.003361;0;0.002558;0;0.006752;0.00291;0.004241;0.009157;0.003948;0.002964;0.003605;0.002654;0;0.003882;0;0.004714;0.003181;0.004153;0.003892
131;0.005809;0;0;0;0;0.013094;0;0;0;0;0;0;0;0.003334;0.002821;0;0;0;0;0.006893;0;0;0.003405;0;0;0;0.010828;0;0;0;0;0.003219;0.00299;0;0;0.005105;0;0;0;0;0;0;0;0;0.012989;0.004278;0;0;0.004164;0;0.006967;0;0;0;0;0.006937;0;0.007904;0;0;0;0;0;0;0;0;0;0.013191;0;0.007056;0.003171;0;0;0;0;0.010905;0.008167;0;0;0;0.006022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004464;0;0;0;0.005144;0.010545;0;0;0;0;0;0.008388;0;0.007734;0;0;0;0;0;0;0;0;0.004503;0;0;0.019612;0;0.007796;0;0;0;0;0;0;0;0;0.003066;0;0.005496;0.01133;0.011133;0;0.003904;0.004427;0;0.002694;0.002932;0.002674;0;0;0.002762;0;0.004373;0.005879;0;0;0;0.004329;0;0.003123;0.003291;0.00604;0;0;0;0;0;0.003041;0.002617;0;0;0;0.003198;0;0;0;0.00721;0;0;0;0.004751;0.00558;0.004312;0;0;0.004228;0;0;0.002946;0.004217;0;0;0;0.002618;0.003131;0;0;0.008655;0;0.003522;0;0.00446;0.003459;0;0;0.003492;0.008345;0.003523;0.002888;0.001808;0;0;0;0;0.003702;0.002533;0;0;0.003114;0.003718;0;0;0.002668;0.003195;0;0;0;0.003452;0.0043;0;0.00554;0
132;0.005523;0.006572;0.003149;0.007236;0.014447;0.012798;0;0;0.006464;0.010618;0;0.008804;0.006882;0.00304;0.002218;0;0;0.011077;0.003391;0.00535;0;0;0.001573;0.005714;0.004971;0;0.009617;0.006904;0.009591;0;0;0.002035;0;0;0;0.003728;0.002489;0.011579;0.002864;0.005802;0;0.002472;0.005302;0.002559;0.013328;0.003651;0.005534;0;0.003724;0.004478;0.005028;0.004252;0.004656;0.004078;0;0.00599;0.002676;0.005678;0;0.005949;0.005585;0.016503;0.00386;0.004651;0;0;0.006289;0.011362;0.003198;0.007121;0;0;0.004388;0.002972;0;0.012675;0.006279;0.004812;0.005538;0.006302;0.004859;0.005238;0.013702;0.009644;0;0;0.004585;0.007462;0;0.009262;0.011357;0;0;0.005299;0;0.00354;0.003323;0.00334;0;0;0.008778;0.005325;0.012;0.003987;0;0;0.004856;0.003039;0;0.011525;0;0.014762;0;0.004212;0.004785;0.003124;0;0.00787;0.004085;0;0;0.002695;0.002177;0.004823;0;0.02073;0.00696;0;0;0.010697;0.005479;0;0;0;0;0.001834;0;0;0;0.008824;0;0.003396;0.004368;0.00463;0.002234;0.002509;0;0.001958;0.003306;0.002561;0.004825;0;0;0.002929;0.002423;0;0.002477;0.002111;0.002702;0.002896;0.00461;0.003059;0;0.009746;0;0.002738;0.002334;0;0.007502;0;0.00482;0.002217;0;0;0;0.004648;0.002322;0;0;0.002478;0.004482;0.00307;0;0.001256;0.002581;0;0;0;0;0.002913;0;0.003438;0.002276;0;0.003965;0.001748;0.00498;0.003248;0.002216;0.004662;0.003016;0.002801;0.002573;0.003618;0.002762;0.005651;0.002925;0.00271;0.001301;0;0.002321;0;0.002257;0.00253;0;0.002107;0.005645;0.002757;0.003132;0;0;0;0;0.001725;0.004027;0.002814;0.002492;0.004106;0;0.003477;0.003217
133;0;0;0;0.010915;0.024207;0.021599;0.042881;0;0.009111;0.016267;0.008453;0;0;0.005062;0.003592;0.006668;0.007054;0.017128;0.006123;0.008816;0.019784;0;0.003671;0.009029;0.008204;0.003988;0.015854;0;0;0;0.004219;0.005043;0.003725;0;0;0.006035;0.004542;0.018422;0.006068;0;0;0.004151;0.009143;0;0.020162;0.00658;0.007896;0;0.006142;0;0.009241;0.00566;0.007712;0.006831;0.007073;0.009737;0.005644;0.009258;0;0;0.009209;0;0.007402;0.00835;0;0.00533;0.010022;0.01766;0.005446;0.010032;0.006049;0;0;0;0;0.017979;0.011364;0;0;0.010687;0.007102;0.009067;0.022005;0.016505;0;0;0.006612;0;0.00727;0;0;0.004874;0;0;0.005544;0.006009;0.005161;0.005766;0;0.006116;0.01339;0.00879;0.016693;0;0.011993;0.010381;0;0.005084;0;0.01857;0;0;0.013214;0;0.007468;0;0;0.012355;0;0.005226;0;0.005348;0.003878;0.008289;0.027141;0;0;0;0.01454;0.015227;0;0.014604;0.007458;0;0.007733;0.003232;0.006748;0.00904;0.032517;0;0.008185;0;0.007036;0.006421;0.003848;0;0.003651;0;0.004169;0.003674;0;0.00522;0.006565;0.005274;0.004101;0.003499;0.005218;0;0.00477;0.004372;0;0.0044;0.006773;0.018184;0;0.004718;0.003436;0.003321;0;0.004164;0.008399;0.004479;0.005431;0.004191;0;0;0;0;0.00427;0.005491;0.006685;0.005211;0.005061;0.002364;0.004711;0;0.002806;0.004197;0.006131;0.005231;0.00533;0.006679;0;0.004718;0.006083;0.002758;0.008586;0.004979;0.004307;0.006519;0.006418;0.005255;0.004694;0.007456;0.00526;0.008286;0.004853;0.004055;0.002536;0.004698;0;0.011037;0.004197;0.003591;0.002918;0;0;0.004516;0.006165;0.013186;0;0;0.004617;0;0;0.004833;0.004093;0.006658;0.004929;0.007335;0.004292
134;0.005673;0.007805;0.003421;0.006364;0.015967;0;0.029139;0.005447;0.006809;0;0.00555;0.008854;0;0.002335;0.001412;0;0.004784;0.011668;0.003393;0.005421;0.012706;0.003633;0.002115;0.005753;0.00469;0.001947;0.011159;0.008829;0.00931;0.07049;0.002668;0.00264;0.001759;0.007867;0.006431;0.003999;0.002994;0.011852;0.003466;0;0.007293;0.002612;0.005971;0;0;0.003334;0.005454;0.004985;0.003456;0.004777;0.005482;0.003683;0.004012;0;0.004319;0;0.002787;0.00562;0.003957;0.00613;0.006049;0.018943;0.003425;0.005721;0.004858;0.003083;0.006436;0.011724;0.003313;0.007193;0;0.002621;0.005214;0;0.010126;0.011499;0.00779;0.004971;0;0;0;0.005549;0.01378;0.010221;0.01327;0.008487;0.005165;0.008044;0;0.008192;0.012186;0.002009;0.001814;0.006207;0.003121;0.003569;0.003043;0.002861;0.004054;0.003531;0;0;0.011808;0.004422;0.008363;0.006662;0;0;0.013007;0;0.006828;0.015663;0;0;0;0;0.00322;0;0;0;0;0.002633;0;0.004543;0;0;0.006569;0.005042;0.009518;0;0.007466;0;0.004745;0.01066;0;0.002353;0;0.005717;0;0.008626;0.005265;0.002579;0;0;0.00186;0;0;0.001762;0.00268;0.002474;0.005708;0;0.004541;0.003478;0;0;0.003464;0;0.002059;0.002748;0;0;0;0.009585;0;0.002871;0;0.001963;0.007676;0.002849;0.004331;0.002067;0;0.002481;0.00187;0.003917;0.002224;0;0.002787;0.002949;0.004086;0.002481;0;0;0.002232;0;0.00164;0.003277;0;0.002648;0;0;0.001643;0.002895;0;0.001794;0.006281;0.003024;0.00227;0.005115;0.003209;0.003196;0.002204;0.004474;0.003064;0.004824;0.002565;0.002837;0.001256;0.003496;0;0.005744;0;0.002004;0.002053;0.002189;0.006145;0.002109;0.003601;0;0;0.001645;0;0.001638;0.00329;0.002734;0.002353;0.003035;0.00255;0.00387;0.002964
135;0.003555;0.004744;0.002177;0;0.009513;0.009426;0.018121;0.00382;0.004527;0.007711;0.003291;0.006412;0.004506;0;0.001363;0;0.002937;0.007412;0.001665;0.004155;0;0;0.001697;0.004064;0.003343;0;0.008026;0.006083;0.007507;0.04343;0;0;0.001246;0.006175;0.004913;0;0.002243;0.008315;0.001905;0.004554;0.004773;0.001541;0.003607;0.001754;0.008865;0;0.003365;0.003923;0.002508;0.003944;0;0.002833;0.003617;0.003192;0.003544;0.003315;0.002238;0.003901;0.002511;0.004219;0.004093;0.011871;0.002768;0.003623;0.003345;0.001779;0.003469;0.008301;0.001909;0.004313;0.00272;0.001745;0.002711;0;0.006558;0.008594;0;0.003036;0.003255;0.004418;0.003548;0.004046;0.009923;0.006554;0.007809;0.004262;0.003449;0.004111;0.002549;0.006448;0.007577;0;0.001753;0.004276;0.002243;0.002471;0.00213;0.002556;0.002617;0.002692;0.006533;0.00366;0;0;0.005576;0.004944;0;0.002676;0;0.00758;0.005277;0.01136;0.004545;0.002688;0;0;0.002112;0;0.002772;0.00288;0;0.002276;0;0.003264;0.013191;0;0.004054;0;0.006063;0.007501;0;0.004918;0;0.007627;0;0;0.002873;0.003148;0;0.005602;0;0.002312;0.003378;0.002891;0.001019;0.000786;0.0011;0.00143;0.001831;0.00162;0.003593;0.002423;0.003057;0.002396;0.002327;0.001649;0.001896;0;0.001452;0.002269;0.003328;0.002433;0.002655;0.006624;0.001742;0;0;0;0.004737;0;0.002633;0;0.00211;0.001528;0.001072;0.002861;0;0.002631;0.001933;0.002179;0.002605;0.00209;0;0.000852;0.001729;0;0.000733;0.001409;0.002889;0.002031;0;0.002453;0.00128;0.001746;0.002496;0.001479;0.003818;0.002455;0.001465;0.002843;0.002012;0.002136;0;0.00323;0.001857;0.004199;0.001654;0.002003;0;0.002192;0;0.004954;0.001695;0.001624;0.001043;0.001634;0.004646;0.001909;0.00248;0.005477;0;0;0.001699;0.001472;0.002802;0;0.001525;0.002958;0;0;0.002562
136;0.003142;0.006417;0.003;0;0.014035;0.011149;0.025582;0.005066;0;0;0;0.007847;0;0.002632;0.001887;0;0.004249;0.008366;0;0.004812;0.012573;0.003753;0.001838;0;0;0;0.008494;0;0;0.063421;0;0.001745;0;0;0;0.00376;0.00257;0.011608;0.003325;0.006127;0.006545;0.002279;0.004877;0.002131;0.012609;0.003463;0;0.004338;0.003413;0.003967;0.004292;0;0;0.004346;0.003387;0;0.003082;0.005777;0.003242;0.005914;0.005042;0.013867;0.004295;0.004113;0;0;0;0.009532;0.002196;0.005816;0;0;0.003594;0.00239;0.010824;0.011808;0;0.004387;0;0.005654;0;0.0054;0;0.010176;0.01251;0;0.003761;0;0.003373;0.008519;0.011125;0;0;0;0;0.0026;0.003531;0.003115;0;0.003903;0.007024;0.004351;0;0.003153;0;0.006283;0.00437;0.002997;0;0;0.005315;0.011075;0;0;0;0;0;0;0.003806;0;0;0.002266;0.001685;0.004121;0;0;0.006368;0.003997;0;0;0.005002;0;0;0.010315;0;0.002098;0;0;0;0.006325;0;0;0;0;0.001642;0.002116;0;0.001453;0;0.001903;0;0;0;0.00287;0;0;0.002191;0;0;0.002365;0.003808;0;0;0.010302;0;0.002295;0;0.00185;0;0.002001;0;0.001955;0.002546;0;0;0.003526;0.002158;0.003613;0;0.002324;0;0.002804;0.002476;0.001182;0.002234;0;0.001015;0;0.00365;0.002921;0.002934;0.003164;0;0.00168;0;0.001381;0.004817;0.002494;0.002232;0.003758;0.002667;0.002983;0;0.004102;0.002304;0.004513;0.002335;0.002088;0.000997;0;0;0;0.002015;0.00201;0;0;0.005139;0.002711;0.002395;0.006241;0.002943;0.001941;0;0.001513;0.003574;0.002276;0.002177;0.002855;0.002281;0.003634;0
137;0.004127;0.005874;0.003393;0.005692;0.014504;0.011954;0.019421;0;0.004167;0;0.005082;0.007176;0.003801;0;0.001744;0.003514;0.003854;0.008069;0.003297;0.004828;0.007614;0.003673;0.001939;0.003468;0.004153;0.002016;0.009532;0.005603;0.008018;0.057275;0.002252;0.002406;0.002592;0.005571;0.004711;0.004097;0.002356;0.008265;0.003313;0.005935;0.004572;0.002344;0.003967;0.002599;0;0.00395;0.004752;0.002957;0.002772;0;0.005582;0.004075;0.004533;0.003065;0.003588;0.005658;0.003572;0.004869;0;0.004705;0.006029;0.011491;0.003694;0.004565;0.00382;0.003027;0.005534;0.009897;0.003377;0.004287;0;0.002449;0.004161;0;0.008116;0.00777;0;0.004005;0;0.005819;0.002582;0.004988;0.008563;0.007666;0.009355;0.005545;0.00382;0.005319;0.00417;0.005353;0.00937;0.002395;0.002755;0;0.002521;0.002966;0.00335;0.002616;0.003199;0.004008;0.007417;0.004271;0.007503;0.002559;0.008041;0.005241;0.003993;0.003754;0.009468;0.009083;0.005953;0;0.006664;0.003461;0.003531;0.002807;0.002988;0.005746;0.003709;0.002718;0.002493;0.002083;0.002721;0.003588;0;0.021533;0.006792;0.004781;0.006133;0.009477;0.00524;0.007168;0.004323;0.01103;0.004955;0.001732;0.004514;0;0.015973;0.007682;0.004287;0.003599;0.004168;0.003396;0.002304;0;0.002333;0.002206;0.002509;0.002985;0.005669;0.002448;0.004707;0.003081;0.002735;0.001861;0.002998;0.001562;0.002789;0;0.003398;0.002992;0.003533;0.008225;0.002384;0.002702;0.002369;0.001837;0.006354;0.002761;0.004317;0.002869;0.002436;0.002147;0.002056;0.005595;0;0;0.002954;0.003505;0.003906;0.002936;0.001987;0.001976;0.002718;0.011009;0.001758;0;0.004239;0.0031;0;0.003113;0;0.002234;0.003707;0.001596;0.004924;0;0;0.004783;0.003644;0;0.002615;0.005074;0.003008;0.005454;0.002654;0.003079;0.00149;0.002709;0.001884;0.004441;0.002926;0.0028;0.001954;0.00277;0.005156;0.002205;0.002791;0.008932;0.002841;0.00245;0.002923;0;0.003201;0.002564;0.001682;0;0.002913;0.003884;0.003094
138;0.010719;0.011637;0.008426;0.009209;0.031032;0.023494;0.044776;0.01329;0.009953;0.014825;0.012224;0.017127;0.008263;0.007067;0.006568;0.010505;0;0.016989;0.007383;0;0.019297;0.008358;0.006945;0.008765;0.008168;0.006573;0.02002;0.013523;0.024589;0.106033;0;0.007102;0.007123;0.016011;0.011055;0.00873;0.006921;0.021051;0.007141;0.011694;0.00985;0.007549;0.010086;0.006949;0.025719;0.010395;0.010708;0.010022;0.009074;0.009986;0.013225;0.010196;0.008772;0.008292;0.010044;0.015695;0.008848;0.012223;0.007629;0.00933;0.013643;0.015275;0.010604;0.011284;0.009675;0;0.011462;0.02574;0.007454;0.009992;0;0;0.012185;0.00747;0.014897;0.021089;0.012966;0.009905;0.010172;0.012757;0.009114;0.010282;0.018845;0.014705;0.022256;0.010649;0.007889;0.01115;0.008845;0.014837;0.019202;0;0.009122;0.009447;0;0.010064;0.008606;0.010171;0.009246;0.010404;0.013607;0.009689;0.01271;0.009401;0.019067;0.018147;0.008955;0.006798;0.024094;0.025941;0.014821;0.022401;0;0.007464;0.010237;0.008509;0;0.014032;0.009963;0.007433;0.00756;0.007736;0;0.011745;0;0.043186;0.019656;0.013318;0;0.02044;0.01308;0.013962;0;0.026042;0;0.007552;0;0.011068;0;0.022203;0.008134;0.00788;0.011044;0.007983;0.006899;0;0.006751;0.005708;0.009641;0.006768;0.013052;0.009803;0.013688;0.008061;0.007058;0.006823;0.008549;0.007394;0.0079;0.009683;0.009638;0.00627;0.011074;0.020679;0.006699;0;0.005956;0.006161;0.011753;0;0.013437;0.00745;0.008608;0.007588;0;0.014812;0.005966;0.009792;0;0.009348;0;0.009116;0;0.004682;0.006728;0.017416;0.005222;0;0;0.007726;0.008823;0.009226;0.007095;0.007441;0;0.005416;0.016335;0.007791;0.008688;0.013359;0.012344;0.008091;0.006364;0.013615;0.008457;0.0152;0.007971;0;0.006041;0;0;0.014903;0.006662;0.007116;0;0.007798;0.01307;0.006977;0.00805;0.022091;0.010741;0.007087;0;0.005799;0.009953;0.007437;0.005916;0.012402;0.007767;0.012285;0.008553
139;0.007325;0;0.00506;0;0.023304;0.017684;0.034998;0;0.009674;0;0.007049;0.013227;0.007938;0;0.002928;0;0.006922;0;0;0.007891;0;0.005491;0.003162;0.008908;0;0.002895;0.01555;0.011753;0.01515;0.095754;0.003347;0;0;0.011371;0;0.005767;0;0;0.00479;0.009478;0;0.003806;0;0.004447;0.017281;0.005537;0.00684;0;0.005663;0.008191;0.008205;0.005942;0.005893;0.006173;0;0.008443;0.005021;0;0;0.008422;0.00799;0;0.006543;0.006826;0;0.004991;0.009463;0.016061;0.004544;0.009079;0.004909;0.002804;0.006848;0.003858;0;0.0162;0;0.006887;0.007195;0.009822;0;0;0;0.014344;0;0.011658;0.006342;0.010694;0.006057;0;0;0.004041;0;0.008639;0.004685;0.004815;0.005413;0;0;0.004845;0;0.007313;0;0.004541;0.011122;0;0.005744;0.004942;0;0.016071;0.010509;0;0.009066;0;0.005906;0;0.003843;0;0;0.004609;0;0.004381;0.00403;0.006828;0.026844;0.031664;0.010328;0;0.011561;0.013233;0;0.013091;0.006355;0;0.006856;0.002827;0.00586;0.00829;0.028189;0;0.007196;0;0.004612;0;0;0;0.003214;0.003512;0.00393;0.004108;0;0.005095;0.006699;0.004607;0.004564;0;0.004944;0.00331;0.002708;0.004615;0;0.004416;0.006573;0;0;0;0.002705;0.002996;0.010838;0;0;0.003623;0.004385;0.004012;0;0.007425;0.004408;0.005407;0.004288;0.004514;0.005145;0.004805;0.004095;0.002035;0.004243;0;0.00258;0.004482;0.004206;0.004649;0;0;0.002994;0;0;0.002595;0.008987;0;0.003892;0.007251;0.005138;0.004279;0.00372;0.006265;0.003651;0.008688;0.003883;0.003027;0;0.005072;0.003087;0;0.00369;0.00352;0;0.004161;0.009452;0.003666;0;0.013372;0.004632;0.00254;0.00364;0.002727;0.005406;0.004623;0.004538;0;0.004135;0;0.004934
140;0;0;0;0;0.013096;0;0;0;0;0;0;0.006264;0;0.002721;0;0;0.004476;0.007779;0;0;0;0;0.001804;0;0;0.002148;0;0;0;0;0;0.00248;0;0;0;0;0;0;0;0;0;0.002903;0;0.003063;0.007223;0.002994;0;0.004339;0;0.004732;0.005183;0.003185;0;0;0;0;0.003281;0;0;0;0;0;0.003996;0.003905;0;0;0;0.008549;0;0.004266;0.00306;0;0.003379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006382;0;0;0.002327;0;0;0.002786;0.002857;0;0;0.003615;0;0;0;0;0.006869;0;0;0.003212;0;0;0;0;0.004408;0;0;0;0;0;0;0;0;0;0.001887;0;0.012325;0;0.005167;0;0;0;0.005664;0;0;0;0;0;0;0.004006;0.009767;0;0;0;0.003412;0.003672;0.001135;0.001737;0;0;0.003151;0;0;0.003242;0.003269;0;0;0;0.002619;0;0;0;0;0;0;0;0;0;0;0.001807;0;0.002756;0;0.00224;0;0;0;0.004821;0.002217;0;0.002545;0.002632;0.003719;0;0;0;0.002448;0;0.001464;0.002517;0.00338;0;0;0;0.001525;0.002127;0;0;0.005163;0;0.002259;0.004501;0.003761;0.002066;0;0;0.002153;0.004938;0.001895;0.002459;0.001104;0;0;0;0;0.00218;0.0019;0;0;0.00234;0.002914;0;0.003469;0;0.002246;0.001858;0;0;0.002143;0.003126;0;0.003806;0
141;0;0.004341;0.002451;0;0.010601;0.01031;0.01811;0;0.003966;0.008003;0.003636;0;0.005032;0.001768;0.001387;0.002652;0.003072;0.007736;0.002812;0.002957;0;0.003114;0.001277;0.004251;0.002534;0;0.008175;0.006293;0.008516;0.051493;0.002147;0.002041;0.001777;0;0;0;0;0.008915;0;0.004147;0;0.002125;0.0041;0;0.008528;0.002545;0.003851;0.004392;0;0.003556;0.00387;0.00324;0.003068;0.002909;0.003089;0.004297;0.003006;0;0.003089;0.004806;0;0;0;0.003391;0.003743;0.002445;0.004138;0.00788;0.002716;0.004701;0.002229;0.001552;0;0.002441;0.009079;0.008686;0.005697;0;0;0.004669;0.002889;0.004175;0.010157;0.007882;0.009155;0.005775;0.003686;0.006053;0.002881;0;0.009358;0.002381;0.001361;0.003886;0.002001;0;0.002811;0.002881;0.003493;0.002451;0.005963;0.00378;0.007767;0.002411;0.006551;0.004562;0.003625;0.00278;0.008989;0.008913;0.005177;0;0.004836;0.003061;0.003237;0;0.002615;0;0;0.002432;0.002653;0.002458;0.001707;0.003173;0.010928;0.014666;0;0;0.00563;0.007148;0;0;0.002771;0;0.003528;0.001718;0.003276;0;0.012945;0;0.003715;0;0;0.003509;0.001915;0.001578;0;0.001833;0.001955;0.002178;0.004462;0.002475;0.003545;0.001844;0.002541;0.001835;0.002232;0.001742;0.001611;0.002072;0.003352;0.002415;0.002577;0.008712;0;0.002018;0.001911;0.001203;0;0.002485;0.003261;0.001762;0.001682;0.001345;0.001461;0.003359;0.001999;0.002883;0.002046;0;0.003136;0.002049;0.001997;0.001338;0;0;0.001236;0.001947;0.002479;0;0.002425;0;0.001699;0.002264;0.002155;0.001303;0;0.001576;0.001598;0.003722;0.002539;0.002532;0.002371;0.003123;0.002294;0.004473;0.001957;0.00132;0;0.002364;0.002119;0.005679;0.001746;0.002096;0.001263;0;0;0.001793;0;0.006195;0.002876;0.00177;0.001765;0.001308;0.003148;0;0;0.003256;0.001798;0.003257;0.001879
142;0.003229;0.005953;0.002034;0.004994;0.01173;0.009641;0.018964;0.004452;0.005145;0;0.004672;0.007163;0.004295;0;0.001622;0.002719;0.003386;0.009181;0.001926;0;0.009561;0.003756;0.00206;0.004557;0.003909;0.001254;0.008374;0.00637;0.009076;0.054133;0.001996;0.002731;0.002245;0.005913;0.005798;0.003092;0.002135;0.008868;0.003185;0;0.004325;0.002058;0;0.001926;0.008825;0.003165;0.003536;0.00366;0.003387;0.003587;0;0.003236;0.00453;0.00404;0.003705;0.005043;0.002352;0;0.003284;0.003061;0.004345;0.011236;0.003151;0.004026;0.004057;0.002946;0.005139;0.008443;0;0.004556;0.003538;0.002398;0.003938;0.002865;0.008293;0.00815;0.005805;0.003925;0.004151;0.005389;0.003527;0.00349;0.010034;0.00842;0;0.006466;0;0;0.003307;0.006615;0.008079;0.002174;0.002267;0.004367;0.002685;0.002673;0;0;0.003232;0.003413;0.006721;0.004046;0;0.003811;0.006209;0.005548;0.003219;0.002744;0;0.009515;0.006079;0.009278;0.005463;0.003132;0.00292;0;0.002897;0.005857;0.00332;0.002715;0.003073;0;0.00162;0.004278;0.015529;0.016483;0.006539;0;0.006734;0.008775;0;0.006456;0.004005;0;0.003027;0.002314;0.003531;0.004001;0.02036;0.00702;0.003592;0.003454;0;0.003885;0.001581;0.001602;0.001744;0.0018;0.002849;0;0.004681;0.002514;0.003429;0;0.002781;0.001874;0.003237;0.002246;0.001979;0.002529;0.004262;0;0.002908;0.009038;0.00232;0.001738;0;0.001164;0.005324;0.002056;0.00382;0.001991;0.002625;0.002412;0.001537;0.004442;0.002151;0;0.00189;0.002956;0.003521;0;0;0;0;0;0.001764;0.002653;0.003132;0.002172;0.002962;0.003568;0.002271;0.001931;0.003641;0.001219;0.005036;0.002882;0.002631;0.003905;0.003439;0;0;0;0.00244;0.004959;0;0.001616;0.001585;0.003203;0.002346;0;0.001783;0.001544;0.001729;0.002227;0.005387;0.002321;0;0;0.003247;0;0.002788;0.001777;0;0.002586;0;0.003309;0.001866;0.004071;0.002933
